id_equipement,id_installation,installation,equipement,code_commune,commune,epci_code,epci_nom,dep_code,departement,typologie_commune_source,particularite_installation,particularite_installation_brute,famille_equipement,type_equipement,code_type_equipement,rnb_id,type_utilisation,longueur_m,largeur_m,surface_bassin_m2,profondeur_min_m,profondeur_max_m,nb_couloirs,longitude,latitude,activites
E001I027200001,I027200001,Espace sportif - Centre aquatique Rêvéo,Aire de lancer,02720,Sissonne,240200576,CC de la Champagne Picarde,02,Aisne,Bourgs ruraux,"Complexe sportif,Piscine",Complexe sportif | Piscine,Equipement d'athlétisme,Aire de lancer,1002,,"Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",,,,,,,3.89669,49.5655,Lancer
E001I605090006,I605090006,PISCINE,Piscine Jacques Moignet,60509,Pont-Sainte-Maxence,246000921,CC des Pays d'Oise et d'Halatte,60,Oise,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,,"Individuel(s),famille(s),Scolaires,universités,Autre - association(s) et groupes divers",25.0,12.5,312.5,0.8,2.0,,2.59608,49.29404,Aquagym | Baignade loisirs | Plongée subaquatique (Plongée libre)
E001I620040009,I620040009,PISCINE MUNICIPALE,BASSIN de natation,62004,Achicourt,200033579,CU d'Arras,62,Pas-de-Calais,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin mixte de natation,101,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",25.0,10.0,250.0,0.8,2.1,,2.769349,50.268277,Baignade loisirs | Natation course sportive
E001I621330012,I621330012,Centre Aquatique Louis Aragon,Bassin sportif,62133,Billy-Montigny,246200364,CA de Lens - Liévin,62,Pas-de-Calais,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",12.5,25.0,312.5,1.4,2.2,,2.914188,50.420208,Aquagym | Baignade loisirs | Natation course sportive
E001I620480002,I620480002,COMPLEXE BASLY,TERRAIN DE BASKET,62048,Auchel,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Centres urbains intermédiaires,"Complexe sportif,Piscine",Complexe sportif | Piscine,Terrain extérieur de petits jeux collectifs,Terrain de basket-ball,2901,,"Individuel(s),famille(s),Scolaires,universités",,,,,,,2.467155,50.506969,Basket-Ball
E001I621780006,I621780006,Piscine Art Déco,Bassin de 33m (n°2),62178,Bruay-la-Buissière,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,,,33.0,12.5,412.5,,,,2.541382,50.472679,Baignade loisirs
E001I622500003,I622500003,piscine municipale,piscine municipale,62250,Courrières,246200299,CA d'Hénin-Carvin,62,Pas-de-Calais,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,5D7R3MTWXSFP,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",25.0,10.0,250.0,0.8,2.0,,2.95485,50.45622,Aquagym | Baignade loisirs | Natation course sportive
E001I625100041,I625100041,Espace aquatique et de remise en forme NAUTICAA,Salle de cours collectifs,62510,Liévin,246200364,CA de Lens - Liévin,62,Pas-de-Calais,Grands centres urbains,Piscine,Piscine,Equipement d'activités de forme et de santé,Salle de cours collectifs,801,F8QHKT486WFE,"Individuel(s),famille(s)",,,,,,,2.771494,50.416872,Activités de forme et de santé
E001I625340009,I625340009,Piscine Intercommunale de Lumbres,Bassin de 25m,62534,Lumbres,246201016,CC du Pays de Lumbres,62,Pas-de-Calais,Bourgs ruraux,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,CZCWAW4881ZP,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",25.0,15.0,375.0,0.6,3.6,,2.12999,50.70848,Baignade loisirs | Natation course sportive | Plongée subaquatique (Plongée libre)
E001I626430016,I626430016,PISCINE INTERCOMMUNAL OCEANE,Bassin de natation sportif,62643,Outreau,246200729,CA du Boulonnais,62,Pas-de-Calais,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",25.0,10.0,250.0,0.9,2.0,,1.584366,50.704769,Aquagym | Baignade loisirs | Natation course sportive
E001I627670011,I627670011,Piscine Municipale,Bassin sportif,62767,Saint-Pol-sur-Ternoise,200069672,CC du Ternois,62,Pas-de-Calais,Petites villes,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,,"Individuel(s),famille(s)",25.0,12.5,312.5,1.8,2.2,,2.32205,50.37775,Baignade loisirs | Natation course sportive
E001I625590002,I625590002,COMPLEXE SPORTIF DU COLLEGE DES MARCHES DE L'ARTOIS,PISCINE,62559,Marquion,200044048,CC Osartis Marquion,62,Pas-de-Calais,Bourgs ruraux,"Complexe sportif,Piscine,Etablissement scolaire",Complexe sportif | Piscine | Etablissement scolaire,Bassin de natation,Bassin sportif de natation,102,,"Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",25.0,10.0,250.0,1.1,1.8,,3.083382,50.209126,Aquagym | Baignade loisirs | Natation course sportive
E001I800210059,I800210059,Coliseum,Grand bassin,80021,Amiens,248000531,CA Amiens Métropole,80,Somme,Grands centres urbains,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Bassin de natation,Bassin mixte de natation,101,76SPFQM9KSNP,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",50.0,20.0,1000.0,1.5,4.3,,2.28886,49.89368,Aquagym | Baignade loisirs | Nage avec palmes | Natation course sportive | Natation en eau libre | Natation synchronisée | Plongée en apnée | Plongée subaquatique (Plongée libre) | Water-Polo
E001I628650007,I628650007,Centre aquatique Aquatis,Bassin sportif de natation,62865,Vitry-en-Artois,200044048,CC Osartis Marquion,62,Pas-de-Calais,Ceintures urbaines,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",25.0,15.0,375.0,1.4,2.5,,2.980227,50.332866,Aquagym
E004I621930039,I621930039,Complexe Icéo,Bassin d'activités,62193,Calais,200090751,CA Grand Calais Terres et Mers,62,Pas-de-Calais,Grands centres urbains,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Bassin de natation,Bassin mixte de natation,101,EJNAS4SPSAFT,"Individuel(s),famille(s),Scolaires,universités,Autre - association(s) et groupes divers",25.0,7.5,215.0,0.8,1.4,,1.89623,50.95616,Aquagym | Baignade loisirs
E004I625490001,I625490001,Aquatic & Bowling Center de l'Hesdinois,Bowling,62549,Marconne,200044030,CC des 7 Vallées,62,Pas-de-Calais,Petites villes,Piscine,Piscine,Bowling,Bowling,301,,"Individuel(s),famille(s)",,,,,,,2.029365,50.367088,Bowling
E001I804100008,I804100008,Piscine Aquari'Ham,Bassin de natation sportive,80410,Ham,200070985,CC de l'Est de la Somme,80,Somme,Petites villes,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,FGZZZ2431B4T,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",25.0,10.0,250.0,1.2,2.0,,3.07598,49.75404,Baignade loisirs
E001I805700001,I805700001,Centre aquatique Alméo,Bassin de natation,80570,Moreuil,200070969,CC Avre Luce Noye,80,Somme,Bourgs ruraux,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,KHW35W4AGF2D,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",25.0,12.5,312.5,1.2,2.3,,2.49116,49.7673,Aquagym | Baignade loisirs | Natation course sportive | Plongée subaquatique (Plongée libre)
E001I806200031,I806200031,Piscine Tournesol,Le grand bassin,80620,Péronne,200037059,CC de la Haute Somme (Combles - Péronne - Roisel),80,Somme,Petites villes,Piscine,Piscine,Bassin de natation,Bassin mixte de natation,101,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",25.0,10.0,250.0,0.9,2.1,,2.94448,49.93641,Aquagym | Baignade loisirs | Natation course sportive | Plongée subaquatique (Plongée libre) | Triathlon
E001I802530004,I802530004,Stand de tir de la Citadelle,Stand de tir 25 m,80253,Doullens,200070951,CC du Territoire Nord Picardie,80,Somme,Petites villes,Piscine,Piscine,Pas de tir,Pas de tir à la cible,1402,,"Clubs sportifs,comités,ligues,fédérations,Autre - association(s) et groupes divers",,,,,,,2.33605,50.15088,Carabine (hors 300m) / Pistolet / Plateaux
E001I803680002,I803680002,Complexe sportif Viméo,Complexe sportif Viméo,80368,Friville-Escarbotin,200070944,CC du Vimeu,80,Somme,Petites villes,Piscine,Piscine,Bassin de natation,Bassin mixte de natation,101,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",,,0.0,,,,1.551669,50.076276,Natation course sportive
E001I806850010,I806850010,Arobase,Piscine municipale,80685,Roye,200070977,CC du Grand Roye,80,Somme,Petites villes,Piscine,Piscine,Bassin de natation,Bassin mixte de natation,101,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",25.0,12.5,313.0,2.0,2.5,,2.79947,49.69745,Aquagym | Baignade loisirs | Natation course sportive | Natation en eau libre | Water-Polo
E008I625100041,I625100041,Espace aquatique et de remise en forme NAUTICAA,Salle de sport,62510,Liévin,246200364,CA de Lens - Liévin,62,Pas-de-Calais,Grands centres urbains,Piscine,Piscine,Equipement d'activités de forme et de santé,Salle de cours collectifs,801,F8QHKT486WFE,"Individuel(s),famille(s)",,,,,,,2.771494,50.416872,Activités de forme et de santé
E008I601590027,I601590027,Plaine des sports Zac Mercieres,Petite salle de Tir à l'arc,60159,Compiègne,200067965,CA de la Région de Compiègne et de la Basse Automne,60,Oise,Centres urbains intermédiaires,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Pas de tir,Pas de tir à l'arc,1401,,"Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",,,,,,,2.7838,49.38704,Tir à l'arc
E008I621930039,I621930039,Complexe Icéo,Tunnel de glace,62193,Calais,200090751,CA Grand Calais Terres et Mers,62,Pas-de-Calais,Grands centres urbains,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Aire de sports de glaces,Aire de sports de glace ludique,1503,EJNAS4SPSAFT,"Individuel(s),famille(s),Scolaires,universités",,,,,,,1.89623,50.95616,Ballet sur glace / Danse sur glace / Patinage artistique
E008I624570001,I624570001,PARC DEPARTEMENTAL DE NATURE ET DE LOISIRS D'OLHAIN,Parcours d'Orientation,62356,Fresnicourt-le-Dolmen,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Rural à habitat dispersé,"Base de plein air et/ou de loisirs,Piscine",Base de plein air et/ou de loisirs | Piscine,Divers équipements Sports de nature,Parcours fixe de course d’orientation,3005,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",,,,,,,2.582701,50.437009,Course d'orientation - Pédestre
E009I020710003,I020710003,"Camping ""La Croix du vieux Pont",Court de tennis,02071,Berny-Rivière,200071991,CC Retz-en-Valois,02,Aisne,Rural à habitat dispersé,Piscine,Piscine,Court de tennis,Court de tennis,501,,,,,,,,,3.128348,49.406191,Tennis
E011I606890002,I606890002,CENTRE DES SPORTS RIMBERLIEU,6 tennis extérieurs 4,60689,Villers-sur-Coudun,246000855,CC du Pays des Sources,60,Oise,Bourgs ruraux,"Complexe sportif,Piscine",Complexe sportif | Piscine,Court de tennis,Court de tennis,501,,,,,,,,,2.81307,49.48812,Tennis
E011I621930039,I621930039,Complexe Icéo,Bassin ludique intérieur,62193,Calais,200090751,CA Grand Calais Terres et Mers,62,Pas-de-Calais,Grands centres urbains,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Bassin de natation,Bassin ludique de natation,103,,"Individuel(s),famille(s)",,,145.0,0.8,1.4,,1.895757,50.957163,Baignade loisirs
E011I624570001,I624570001,PARC DEPARTEMENTAL DE NATURE ET DE LOISIRS D'OLHAIN,Boucle de Randonnée Sentier du Parc,62356,Fresnicourt-le-Dolmen,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Rural à habitat dispersé,"Base de plein air et/ou de loisirs,Piscine",Base de plein air et/ou de loisirs | Piscine,Divers équipements Sports de nature,Boucle de randonnée,3012,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",,,,,,,2.582701,50.437009,Randonnée pédestre
E011I628260004,I628260004,CENTRE TENNISTIQUE PIERRE DE COUBERTIN,Terrain de Tennis n°5,62826,Le Touquet-Paris-Plage,200069029,CA des Deux Baies en Montreuillois,62,Pas-de-Calais,Ceintures urbaines,"Complexe sportif,Piscine",Complexe sportif | Piscine,Court de tennis,Court de tennis,501,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",,,,,,,1.596387,50.518746,Tennis
E011I800210059,I800210059,Coliseum,Piste de triple saut,80021,Amiens,248000531,CA Amiens Métropole,80,Somme,Grands centres urbains,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Equipement d'athlétisme,Aire de saut,1003,,"Individuel(s),famille(s),Scolaires,universités,Autre - association(s) et groupes divers",,,,,,,2.28995,49.89501,Saut
E008I606890002,I606890002,CENTRE DES SPORTS RIMBERLIEU,Terrain de volley-ball,60689,Villers-sur-Coudun,246000855,CC du Pays des Sources,60,Oise,Bourgs ruraux,"Complexe sportif,Piscine",Complexe sportif | Piscine,Terrain extérieur de petits jeux collectifs,Terrain de volley-ball,2904,,,,,,,,,2.81387,49.48845,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley
E006I595990002,I595990002,Tourcoing les Bains,Bassin Balnéo,59599,Tourcoing,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin ludique de natation,103,Z472FH2KCM6B,"Individuel(s),famille(s)",,,260.0,1.2,1.2,,3.16043,50.72437,Activités de forme et de santé | Aquagym | Baignade loisirs
E006I601590027,I601590027,Plaine des sports Zac Mercieres,Petit bassin,60159,Compiègne,200067965,CA de la Région de Compiègne et de la Basse Automne,60,Oise,Centres urbains intermédiaires,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Bassin de natation,Bassin ludique de natation,103,CWJD95YRV7K4,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",20.0,6.0,120.0,0.8,1.3,,2.78301,49.38909,Baignade loisirs
E006I621930039,I621930039,Complexe Icéo,Bassin de reception toboggan,62193,Calais,200090751,CA Grand Calais Terres et Mers,62,Pas-de-Calais,Grands centres urbains,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Bassin de natation,Bassin de réception de toboggan,106,EJNAS4SPSAFT,"Individuel(s),famille(s)",6.0,5.0,30.0,1.1,1.1,,1.89623,50.95616,Baignade loisirs
E006I623610002,I623610002,COMPLEXE SIDONIE GUITTARD,Terrain de football,62361,Frévent,200069672,CC du Ternois,62,Pas-de-Calais,Bourgs ruraux,"Complexe sportif,Piscine",Complexe sportif | Piscine,Terrain de grands jeux,Terrain de football,2802,,"Scolaires,universités",,,,,,,2.294227,50.275052,Football / Football en salle (Futsal)
E006I624570001,I624570001,PARC DEPARTEMENTAL DE NATURE ET DE LOISIRS D'OLHAIN,Piscine 2,62356,Fresnicourt-le-Dolmen,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Rural à habitat dispersé,"Base de plein air et/ou de loisirs,Piscine",Base de plein air et/ou de loisirs | Piscine,Bassin de natation,Bassin mixte de natation,101,,"Individuel(s),famille(s),Autre - association(s) et groupes divers",,,814.0,,,,2.576884,50.438979,Baignade loisirs
E006I625100041,I625100041,Espace aquatique et de remise en forme NAUTICAA,Bassin ludique,62510,Liévin,246200364,CA de Lens - Liévin,62,Pas-de-Calais,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin ludique de natation,103,F8QHKT486WFE,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",,,275.0,1.1,1.3,,2.771494,50.416872,Aquagym | Baignade loisirs
E003I590170009,I590170009,Centre aquatique Calyssia,Basin de réception de toboggan,59017,Armentières,200093201,Métropole Européenne de Lille,59,Nord,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Bassin de réception de toboggan,106,,"Individuel(s),famille(s),Scolaires,universités",2.0,2.0,5.0,1.0,1.0,,2.868,50.68855,Baignade loisirs
E003I590330010,I590330010,Complexe Aquatique l'Aiguade,Grand Bassin,59033,Aulnoye-Aymeries,200043396,CA Maubeuge Val de Sambre,59,Nord,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",25.0,12.5,312.5,1.3,2.0,,3.835087,50.202891,Baignade loisirs | Natation course sportive
E003I590360001,I590360001,Piscine Laurent Swaenepoel,Salle Multisports,59036,Avesnes-sur-Helpe,200043263,CC Cœur de l'Avesnois,59,Nord,Petites villes,Piscine,Piscine,Salle multisports,Salle multisports (gymnase),1901,,"Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",,,,,,,3.92231,50.12056,Badminton | Jeu de volant | Basket-Ball | Football / Football en salle (Futsal) | Gymnastique Artistique | Handball / Mini hand / Handball de plage | Tennis | Tennis de table | Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley
E003I591780040,I591780040,PISCINE DES GLACIS,BASSIN D'APPRENTISSAGE,59178,Douai,200044618,CA Douaisis Agglo,59,Nord,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin mixte de natation,101,RFGP5J279GC6,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",10.0,12.5,125.0,0.5,1.2,,3.08011,50.36233,Aquagym | Baignade loisirs
E003I593500108,I593500108,Piscine Olympique Marx Dormoy,bassin olympique,59350,Lille,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,F5F3QAXTSY51,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",50.0,21.0,1050.0,1.8,3.0,,3.03354,50.63636,Baignade loisirs | Natation course sportive | Natation synchronisée | Plongée subaquatique (Plongée libre) | Triathlon | Water-Polo
