id_equipement,id_installation,installation,equipement,code_commune,commune,epci_code,epci_nom,dep_code,departement,typologie_commune_source,particularite_installation,particularite_installation_brute,famille_equipement,type_equipement,code_type_equipement,rnb_id,uai,survey_date,state_change_date,observation_installation,observation_equipement,handicap_access_types,transport_access_modes,opening_authorized_flag,erp_type,erp_category,year_service,service_period,last_major_works_date,last_major_works_period,last_major_works_year,last_major_works_motives,energy_sources,pmr_access_detail,sensory_access_detail,type_utilisation,free_access_flag,seasonal_only_flag,longueur_m,largeur_m,surface_bassin_m2,profondeur_min_m,profondeur_max_m,nb_couloirs,installation_out_of_service_flag,longitude,latitude,activites,operational_status_code,operational_status_label,operational_status_reason,status_source,status_source_url,status_reviewed_at,status_confidence,status_verified_by,status_is_manual,status_override_comment
E001I593240009,I593240009,PISCINE COUBERTIN,BASSIN,59324,Jeumont,200043396,CA Maubeuge Val de Sambre,59,Nord,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,34Z1CH9MRJNK,,2025-03-31,2024-04-24,,,Handicap moteur,,1,X,4,1974.0,1965-1974,2005,A partir de 2005,2005.0,,Gaz,,"Aire de jeu,Cheminements,Signalétique,Vestiaires","Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",0,0,25.0,10.0,250.0,0.6,2.0,,0,4.10038,50.29762,Aquagym | Baignade loisirs | Natation course sportive,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E001I593280017,I593280017,Piscine Municipale,Piscine Jean GUERECHEAU,59328,Lambersart,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,,,2025-03-31,2024-02-08,,piscine tournesol. x,Handicap moteur,,1,X,5,1974.0,1965-1974,2001,1995-2004,2001.0,,Gaz,,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",0,0,25.0,10.0,250.0,0.9,2.0,,0,3.02675,50.65081,Aquagym | Baignade loisirs | Natation course sportive,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E001I593400009,I593400009,PISCINE PAUL HANCOLAS ET SALLE DEMARTINICOURT,GRAND BASSIN,59340,Leffrinckoucke,245900428,CU de Dunkerque,59,Nord,Grands centres urbains,"Piscine,Complexe sportif",Piscine | Complexe sportif,Bassin de natation,Bassin sportif de natation,102,,,2025-03-31,2024-04-24,Piscine entièrement refaite en 2012/2013,,Handicap moteur,,1,X,3,1977.0,1975-1984,2011,A partir de 2005,2011.0,Mise en conformité avec les règlements (sécurité | incendie | hygiène ...) | Mise en conformité avec les normes AFNOR ou règles fédérales | Inadaptation aux attentes des usagers,Gaz,"Accueil,Aire de jeu,Cheminements,Douches,Vestiaires",,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",0,0,25.0,10.0,250.0,1.8,1.8,,0,2.44053,51.05431,Baignade loisirs | Natation course sportive,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E001I593500108,I593500108,Piscine Olympique Marx Dormoy,Piscine Marx Dormoy petit bassin,59350,Lille,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,F5F3QAXTSY51,,2025-03-31,2024-04-24,,,,,1,L | X,1,1972.0,1965-1974,2016,A partir de 2005,2016.0,Vétusté normale | remise à niveau,Fuel | Autre,,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",0,0,25.0,12.5,312.5,0.8,1.3,,0,3.03354,50.63636,Aquagym | Baignade loisirs | Natation synchronisée,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E001I593680009,I593680009,PISCINE MUNICIPALE,PETIT BASSIN,59368,La Madeleine,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin ludique de natation,103,XRTT1AVG22BF,,2025-03-31,2024-01-30,,RAS,Handicap moteur | Handicap sensoriel,,1,X,3,2011.0,A partir de 2005,2011,A partir de 2005,2011.0,Vétusté normale | remise à niveau,Gaz,"Accueil,Aire de jeu,Cheminements,Douches,Sanitaires,Tribunes,Vestiaires","Aire de jeu,Cheminements,Sanitaires,Signalétique,Tribunes,Vestiaires","Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",0,0,12.0,10.0,125.0,0.4,1.2,,0,3.073087,50.654739,Aquagym | Baignade loisirs,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E001I593780017,I593780017,Piscine Municipale,Salle de musculation,59378,Marcq-en-Barœul,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Equipement d'activités de forme et de santé,Salle de musculation/cardiotraining,802,,,2025-03-31,2024-04-24,,RAS,Handicap moteur,,1,X,3,1989.0,1985-1994,,,,,Gaz,,,"Clubs sportifs,comités,ligues,fédérations",0,0,,,,,,,0,3.0869,50.66622,Musculation,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E001I593920011,I593920011,PISCINE TOURNESOL DE L'EPINETTE,Bassin natation,59392,Maubeuge,200043396,CA Maubeuge Val de Sambre,59,Nord,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,,,2025-03-31,2019-05-21,,,Handicap moteur,,1,X,4,1975.0,1975-1984,2005,A partir de 2005,2005.0,Mise en conformité avec les règlements (sécurité | incendie | hygiène ...) | Vétusté normale | remise à niveau,Electricité | Gaz,"Accueil,Cheminements,Douches,Sanitaires,Vestiaires",Sanitaires,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",0,0,25.0,10.0,250.0,0.9,2.0,,0,3.96401,50.288945,Aquagym | Baignade loisirs | Natation course sportive,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E001I594840006,I594840006,Piscine du Sivah,Grand Bassin,59484,Quiévrechain,245901160,CA Valenciennes Métropole,59,Nord,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,4QYXH92T12XC,,2025-03-31,2024-04-24,,RAS,Handicap moteur | Handicap sensoriel,Bus,1,X | L,2,1977.0,1975-1984,2023,,2023.0,Vétusté normale | remise à niveau | Dégâts liés à des dégradations ou à une catastrophe (nat. et ind.),Gaz | Autre,"Accueil,Cheminements,Douches,Sanitaires,Vestiaires","Cheminements,Sanitaires,Signalétique,Vestiaires","Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",0,0,25.0,15.0,375.0,1.8,3.8,,0,3.66917,50.40058,Baignade loisirs | Natation course sportive | Natation synchronisée | Plongée en apnée | Water-Polo,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E001I595070005,I595070005,PISCINE MUNICIPALE,SALLE DE MUSCULATION,59507,Ronchin,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Equipement d'activités de forme et de santé,Salle de musculation/cardiotraining,802,M5EQ9AH5QFTW,,2025-03-31,2024-04-24,,,Handicap moteur,,1,X,2,1972.0,1965-1974,2016,A partir de 2005,2016.0,Vétusté normale | remise à niveau,Electricité | Gaz,,,"Individuel(s),famille(s)",0,0,,,,,,,1,3.09196,50.60282,Culturisme | Musculation,temporary_closed,Fermé temporairement / travaux,La Ville de Ronchin indique trois semaines avant le 11 mars 2026 que la piscine municipale est fermée et ne peut pas rouvrir avant le 1er mars 2026 au mieux.,Ville de Ronchin,https://ville-ronchin.fr/piscine-informations,2026-03-11,Forte,,1,La Ville de Ronchin indique trois semaines avant le 11 mars 2026 que la piscine municipale est fermée et ne peut pas rouvrir avant le 1er mars 2026 au mieux.
E001I595260001,I595260001,Centre Aquatique intercommunal de Saint-Amand-les-Eaux,Grand bassin,59526,Saint-Amand-les-Eaux,200042190,CA de la Porte du Hainaut,59,Nord,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,,,2025-03-31,2024-05-07,,RAS,Handicap moteur | Handicap sensoriel,Bus,0,X,2,2014.0,A partir de 2005,,,,,Electricité,"Accueil,Aire de jeu,Cheminements,Douches,Sanitaires,Tribunes,Vestiaires","Aire de jeu,Cheminements,Sanitaires,Signalétique,Tribunes,Vestiaires","Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",0,0,25.0,25.0,625.0,2.0,2.0,,0,3.434574,50.443885,Activités de forme et de santé | Aquagym | Baignade loisirs | Natation course sportive,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E001I596460016,I596460016,PISCINE CENTRE NAUTIQUE CALYPSO,Bassin detente,59646,Wasquehal,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin ludique de natation,103,4JVG12A14BC9,,2025-03-31,2024-04-24,,,Handicap moteur,,1,X,3,2002.0,1995-2004,,,,,Gaz,"Accueil,Aire de jeu,Cheminements,Douches,Sanitaires,Vestiaires",Sanitaires,"Individuel(s),famille(s)",0,0,20.0,5.0,100.0,1.5,1.5,,0,3.12989,50.67723,Baignade loisirs,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E003I020370001,I020370001,Complexe sportif,Terrain de football,02037,Aulnois-sous-Laon,200043495,CA du Pays de Laon,02,Aisne,Bourgs ruraux,"Complexe sportif,Piscine",Complexe sportif | Piscine,Terrain de grands jeux,Terrain de football,2802,,,2025-03-31,2024-02-22,Parking dans la rue adjacente. Une place de parking pour PH se situe devant l'entrée.,,Handicap moteur,,0,,,,Avant 1945,,,,,,,,"Clubs sportifs,comités,ligues,fédérations",0,0,,,,,,,0,3.61292,49.60621,Football / Football en salle (Futsal),verify,Statut à vérifier,La page officielle de la piscine sur le site communal conserve une information de non-ouverture à l'été 2020 et n'apporte pas de calendrier récent de réouverture. Je n'ai pas retrouvé de mise à jour officielle plus récente.,Commune d'Aulnois-sous-Laon,https://aulnois.jimdoweb.com/la-piscine/,2026-03-16,Moyenne,,1,La page officielle de la piscine sur le site communal conserve une information de non-ouverture à l'été 2020 et n'apporte pas de calendrier récent de réouverture. Je n'ai pas retrouvé de mise à jour officielle plus récente.
E001I596480018,I596480018,Piscine ZEN & O,PISCINE ZEN & O,59648,Wattignies,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin ludique de natation,103,89VC2JFNB9HZ,,2025-03-31,2024-04-25,,,,,1,X,3,,,,,,,Gaz,"Accueil,Aire de jeu,Cheminements,Douches,Sanitaires,Tribunes,Vestiaires",Sanitaires,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",0,0,25.0,10.0,250.0,2.0,3.0,,0,3.039443,50.588534,Natation en eau libre,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E001I596540006,I596540006,PISCINE MUNICIPALE,GRAND BASSIN,59654,Waziers,200044618,CA Douaisis Agglo,59,Nord,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,3KQ8GETCFBV5,,2025-03-31,2015-06-19,,NBRE TOTAL DE BAIGNEURS : CHIFFRES DONNES POUR LES ANNEES 2001 / 2002 / 2003.                                                                          UTILISATEURS DE L EQUIPEMENT: EGALEMENT LES LYCEENS POUR 1 NBRE HEBDO DE 2 HEURES SOIT 1 TOTAL DE 8 HEURES DE LIGNES D HEBDO.                                                                   CHAUFFAGE : POMPE A CHALEUR,Handicap moteur,Bus,1,X,3,1968.0,1965-1974,2014,A partir de 2005,2014.0,Vétusté normale | remise à niveau,Autre,Accueil,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",0,0,25.0,12.5,312.5,2.0,2.2,,0,3.10711,50.38553,Natation course sportive | Natation en eau libre,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E003I021680004,I021680004,Complexe Citélium,Grand bassin,02168,Château-Thierry,200072031,CA de la Région de Château-Thierry,02,Aisne,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,,,2025-03-31,2024-09-24,4 places avec bornes de recharges sont disponibe pour les véhicules éléctrique.,,Handicap moteur,Bus,1,X,2,2016.0,A partir de 2005,,,,,Autre,"Accueil,Aire de jeu,Cheminements,Douches,Sanitaires,Tribunes,Vestiaires","Cheminements,Signalétique,Tribunes,Vestiaires","Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",0,0,25.0,21.0,525.0,1.8,4.0,,0,3.39109,49.0674,Aquagym | Baignade loisirs | Natation course sportive | Water-Polo,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E003I026910012,I026910012,Piscine Jean Bouin,Petit bassin,02691,Saint-Quentin,200071892,CA du Saint-Quentinois,02,Aisne,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Bassin ludique de natation,103,,,2025-03-31,2024-01-30,"2 douches publiques + sanitaires publiques
La piscine possede un toit permettant de découvrir les 3 bassins
Jardin aquatique & natation prénatale",Arrivée d'un toboggan de 25 m. x,Handicap moteur,,1,X,2,1982.0,1975-1984,,,,,Gaz,"Accueil,Aire de jeu,Cheminements,Vestiaires",,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",0,0,15.0,8.0,120.0,0.8,1.3,,0,3.30916,49.8537,Aquagym | Natation course sportive | Plongée subaquatique (Plongée libre),open_probable,Ouvert probable,"La page officielle de la piscine Jean Bouin présente l'équipement, ses accès et ses infos horaires, sans signal de fermeture ou d'interruption durable.",Agglomération du Saint-Quentinois,https://www.agglo-saintquentinois.fr/passionnante/les-piscines-et-espaces-aquatiques/la-piscine-jean-bouin-1148.html,2026-03-16,Forte,,1,"La page officielle de la piscine Jean Bouin présente l'équipement, ses accès et ses infos horaires, sans signal de fermeture ou d'interruption durable."
E001I600570045,I600570045,Aquaspace,Bassin de réception de toboggan,60057,Beauvais,200067999,CA du Beauvaisis,60,Oise,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Bassin de réception de toboggan,106,2D2RTZT5H2QT,,2025-03-31,2024-04-24,Présence d'une rivière exterieure de 120m et de trois bassins (ouverts que l'été)Le terrain appartient à la ville de Beauvais mais l'installation appartient à l'agglomération de Beauvais.,RAS,Handicap moteur,,1,X,2,2008.0,A partir de 2005,,,,,Gaz | Solaire,"Accueil,Douches,Sanitaires,Tribunes,Vestiaires",Sanitaires,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",0,0,,,5.0,,,,0,2.094182,49.451773,Baignade loisirs,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E003I027200001,I027200001,Espace sportif - Centre aquatique Rêvéo,Aire de saut,02720,Sissonne,240200576,CC de la Champagne Picarde,02,Aisne,Bourgs ruraux,"Complexe sportif,Piscine",Complexe sportif | Piscine,Equipement d'athlétisme,Aire de saut,1003,,,2025-03-31,2024-04-23,Caneton,RAS,Handicap moteur,,0,,,,1975-1984,,1975-1984,1975.0,,,Aire de jeu,,"Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",0,0,,,,,,,0,3.89641,49.56581,Saut,open_probable,Ouvert probable,Le site du centre aquatique Rêvéo publie des horaires d'ouverture et le centre recrute encore pour l'accueil du public et des scolaires.,Centre aquatique Rêvéo,https://www.reveo-champagnepicarde.fr/espace-bien-etre,2026-03-11,Moyenne,,1,Le site du centre aquatique Rêvéo publie des horaires d'ouverture et le centre recrute encore pour l'accueil du public et des scolaires.
E001I601590027,I601590027,Plaine des sports Zac Mercieres,Pas de tir à l'arc extérieur,60159,Compiègne,200067965,CA de la Région de Compiègne et de la Basse Automne,60,Oise,Centres urbains intermédiaires,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Pas de tir,Pas de tir à l'arc,1401,,,2025-03-31,2024-04-24,RAS,RAS,Handicap moteur,Bus,0,,,,1985-1994,,,,,,,,"Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",0,0,,,,,,,0,2.78326,49.38666,Tir à l'arc,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E001I601750010,I601750010,Piscine municipale,Bassin de natation,60175,Creil,200068047,CA Creil Sud Oise,60,Oise,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin mixte de natation,101,AAPFF8A8WG6Y,,2025-03-31,2024-04-24,RAS,"Activité 5201 / Natation Course sportive, natation: autre niveau de pratique = entraînement",Handicap sensoriel | Handicap moteur,Bus | Train,1,X,3,1926.0,Avant 1945,2013,,2013.0,Vétusté normale | remise à niveau,Gaz | Electricité | Autre,"Accueil,Aire de jeu,Cheminements,Douches,Sanitaires,Vestiaires","Aire de jeu,Cheminements,Sanitaires,Signalétique,Vestiaires","Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",0,0,25.0,10.0,250.0,1.4,3.1,,0,2.47427,49.26152,Aquagym | Baignade loisirs | Natation course sportive,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E001I602380004,I602380004,PISCINE JEAN TOURSIERE,Bassin de 25 m,60238,Fleurines,200066975,CC Senlis Sud Oise,60,Oise,Bourgs ruraux,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,,,2025-03-31,2018-10-25,,PISCINE OUVERTE JUSTE JUILLET ET AOUT.,,,1,X,4,1973.0,1965-1974,2004,1995-2004,2004.0,,Gaz,,,"Individuel(s),famille(s)",0,1,25.0,12.5,312.5,0.8,2.4,,0,2.59054,49.26502,Baignade loisirs,seasonal,Ouverture saisonnière,"La page officielle de la commune présente une piscine d'été avec tarification de saison et modalités d'ouverture estivales, ce qui confirme une ouverture saisonnière.",Mairie de Fleurines,https://fleurines.fr/culture%2C-sports-et-loisirs/loisirs-sportifs/piscine-d-%C3%A9t%C3%A9.html,2026-03-16,Forte,,1,"La page officielle de la commune présente une piscine d'été avec tarification de saison et modalités d'ouverture estivales, ce qui confirme une ouverture saisonnière."
E001I602820009,I602820009,PISCINE AQUALIS,Beach Volley,60282,Gouvieux,246000764,CC de l'Aire Cantilienne,60,Oise,Ceintures urbaines,Piscine,Piscine,Terrain extérieur de petits jeux collectifs,Terrain de beach-volley,2902,,,2025-03-31,2011-06-16,,,Handicap moteur,Bus,0,,,2004.0,1995-2004,,,,,,Aire de jeu,,"Individuel(s),famille(s)",0,0,,,,,,,0,2.43528,49.1898,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E001I602860002,I602860002,PISCINE OCEANE,Piscine Océane,60286,Grandvilliers,246000848,CC de la Picardie Verte,60,Oise,Bourgs ruraux,Piscine,Piscine,Bassin de natation,Bassin mixte de natation,101,FBATW8KFVA3C,,2025-03-31,2024-04-24,,RAS,Handicap moteur,,1,X,3,2000.0,1995-2004,,,,,Fuel | Autre,"Aire de jeu,Sanitaires,Vestiaires",Sanitaires,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",0,0,25.0,15.0,375.0,1.8,3.2,,0,1.94488,49.6621,Natation course sportive,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
