code_commune,commune,code_departement,departement,epci_code,epci_nom,population_2023,licences_ffn_2023,bassins_total,typo,latitude,longitude,nearest_installation_id,nearest_installation,nearest_installation_commune,nearest_installation_epci,crow_distance_to_nearest_installation_km,drive_distance_to_nearest_installation_km,drive_time_to_nearest_installation_min
02271,Dravegny,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,132,2,0,3.Rural périurbain,49.2425,3.6395,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,26.557,46.093,43.57
02290,Essômes-sur-Marne,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,2698,11,0,2.Urbain intermédiaire,49.033,3.3427,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,5.206,8.572,15.94
02328,Fossoy,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,524,5,0,4.Rural non périurbain,49.0426,3.4821,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,6.833,8.994,11.82
02332,Fresnes-en-Tardenois,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,278,1,0,4.Rural non périurbain,49.1448,3.5511,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,14.482,19.827,26.04
02305,Fère-en-Tardenois,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,2881,3,0,4.Rural non périurbain,49.1833,3.5126,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,15.624,20.857,25.11
02339,Gandelu,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,691,1,0,3.Rural périurbain,49.0796,3.1782,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,15.559,20.097,26.89
02347,Gland,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,429,1,0,4.Rural non périurbain,49.059,3.4602,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,5.13,9.275,15.41
02351,Goussancourt,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,117,1,0,3.Rural périurbain,49.1636,3.6541,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,21.929,37.142,29.77
02356,Grisolles,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,230,5,0,4.Rural non périurbain,49.1298,3.3718,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,7.068,9.429,10.71
02375,Hautevesnes,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,162,0,0,3.Rural périurbain,49.114,3.2317,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,12.7,16.305,25.08
02389,Jaulgonne,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,669,2,0,4.Rural non périurbain,49.0884,3.5315,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,9.515,12.368,14.38
02241,La Croix-sur-Ourcq,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,89,0,0,4.Rural non périurbain,49.1589,3.3502,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,10.589,14.02,19.31
02411,Latilly,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,199,1,0,4.Rural non périurbain,49.154,3.3123,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,11.196,15.046,16.49
02164,Le Charmel,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,324,1,0,4.Rural non périurbain,49.1106,3.5446,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,11.849,15.477,17.62
02428,Licy-Clignon,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,70,1,0,3.Rural périurbain,49.1026,3.2654,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,9.945,13.345,19.2
02442,Loupeigne,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,87,0,0,4.Rural non périurbain,49.2437,3.5251,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,21.886,28.677,34.67
02462,Mareuil-en-Dôle,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,223,0,0,4.Rural non périurbain,49.2446,3.5627,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,23.318,29.478,35.34
02524,Mont-Saint-Père,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,689,7,0,4.Rural non périurbain,49.0809,3.4776,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,10.233,12.45,13.91
02509,Monthiers,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,155,1,0,4.Rural non périurbain,49.1087,3.2952,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,8.346,10.525,19.78
02510,Monthurel,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,137,3,0,4.Rural non périurbain,49.0286,3.5505,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,2.728,4.362,8.31
02512,Montigny-l'Allier,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,271,0,0,3.Rural périurbain,49.1245,3.1053,I028100025,Piscine Intercommunale de Villers-Cotterêts,Villers-Cotterêts,CC Retz-en-Valois,15.161,19.087,22.95
02515,Montigny-lès-Condé,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,50,0,0,3.Rural périurbain,48.982,3.5665,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,2.607,3.729,5.48
02518,Montlevon,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,289,5,0,3.Rural périurbain,48.9577,3.5178,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,5.859,6.89,10.8
02484,Mézy-Moulins,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,551,2,0,4.Rural non périurbain,49.0634,3.5125,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,7.279,9.042,12.84
02538,Nanteuil-Notre-Dame,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,83,0,0,4.Rural non périurbain,49.1912,3.4105,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,13.829,17.518,21.09
02540,Nesles-la-Montagne,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,1196,16,0,2.Urbain intermédiaire,49.0008,3.4486,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,8.522,10.253,15.73
02543,Neuilly-Saint-Front,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,1980,80,0,4.Rural non périurbain,49.165,3.2666,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,14.125,19.041,21.46
02554,Nogentel,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,1106,8,0,2.Urbain intermédiaire,49.0152,3.4042,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,5.894,6.992,14.85
02590,Pargny-la-Dhuys,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,172,0,0,4.Rural non périurbain,48.9582,3.562,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,5.146,8.221,14.29
02595,Passy-sur-Marne,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,139,0,0,4.Rural non périurbain,49.068,3.5747,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,7.225,16.842,24.05
02622,Priez,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,58,0,0,3.Rural périurbain,49.1308,3.2616,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,11.76,16.895,25.5
02645,Reuilly-Sauvigny,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,213,0,0,4.Rural non périurbain,49.0525,3.5616,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,5.382,13.485,14.12
02649,Rocourt-Saint-Martin,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,305,2,0,4.Rural non périurbain,49.1427,3.3915,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,8.363,10.626,13.34
02655,Ronchères,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,152,0,0,4.Rural non périurbain,49.1389,3.6031,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,15.369,21.367,27.79
02662,Rozet-Saint-Albin,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,333,0,0,4.Rural non périurbain,49.1979,3.2944,I028100025,Piscine Intercommunale de Villers-Cotterêts,Villers-Cotterêts,CC Retz-en-Valois,16.541,20.814,28.92
02664,Rozoy-Bellevalle,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,120,0,0,3.Rural périurbain,48.9269,3.4482,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,11.628,14.594,20.06
02677,Saint-Eugène,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,234,0,0,4.Rural non périurbain,49.0155,3.5173,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,3.043,3.983,6.39
02679,Saint-Gengoulph,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,153,2,0,3.Rural périurbain,49.1154,3.2129,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,14.02,19.142,25.55
02699,Saponay,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,270,0,0,4.Rural non périurbain,49.2117,3.4896,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,17.566,25.029,29.08
02712,Sergy,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,137,2,0,4.Rural non périurbain,49.182,3.568,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,19.784,24.705,29.71
02713,Seringes-et-Nesles,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,268,0,0,4.Rural non périurbain,49.2115,3.5606,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,20.215,26.816,40.21
02724,Sommelans,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,58,0,0,4.Rural non périurbain,49.1355,3.2903,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,10.532,15.059,25.54
02744,Torcy-en-Valois,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,77,1,0,3.Rural périurbain,49.0836,3.2739,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,8.715,10.8,14.86
02748,Trélou-sur-Marne,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,948,1,0,4.Rural non périurbain,49.0903,3.6055,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,10.241,16.587,20.9
02053,Vallées en Champagne,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,590,0,0,4.Rural non périurbain,49.0009,3.6203,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,4.753,7.398,10.64
02781,Verdilly,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,455,7,0,4.Rural non périurbain,49.0746,3.4231,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,2.469,6.332,11.08
02796,Vichel-Nanteuil,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,93,0,0,4.Rural non périurbain,49.1821,3.2965,I028100025,Piscine Intercommunale de Villers-Cotterêts,Villers-Cotterêts,CC Retz-en-Valois,17.487,21.059,25.99
02800,Viffort,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,314,5,0,3.Rural périurbain,48.9555,3.4663,I022090001,Piscine Municipale (type entérée),Condé-en-Brie,CA de la Région de Château-Thierry,8.464,11.681,18.34
02806,Villeneuve-sur-Fère,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,285,3,0,4.Rural non périurbain,49.171,3.4775,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,13.119,20.287,27.07
02809,Villers-Agron-Aiguizy,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,70,0,0,3.Rural périurbain,49.1609,3.7143,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,25.721,33.982,25.95
02816,Villers-sur-Fère,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,517,0,0,4.Rural non périurbain,49.1679,3.5302,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,15.076,20.616,27.71
02794,Vézilly,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,184,0,0,3.Rural périurbain,49.1877,3.6817,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,25.022,36.614,29.3
02279,Épaux-Bézu,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,540,2,0,4.Rural non périurbain,49.1022,3.3563,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,4.613,8.355,16.08
02280,Épieds,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,411,1,0,4.Rural non périurbain,49.1023,3.4579,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,6.222,10.585,15.0
02292,Étampes-sur-Marne,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,1331,7,0,2.Urbain intermédiaire,49.0319,3.4175,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,4.404,5.759,10.51
02297,Étrépilly,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,125,5,0,4.Rural non périurbain,49.0825,3.3515,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,3.326,6.508,11.84
02024,Arrancy,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,45,0,0,3.Rural périurbain,49.4985,3.7647,I024080034,Le dôme - Centre aquatique & patinoire,Laon,CA du Pays de Laon,11.142,13.824,16.62
02028,Athies-sous-Laon,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,2600,14,0,3.Rural périurbain,49.5754,3.6905,I024080034,Le dôme - Centre aquatique & patinoire,Laon,CA du Pays de Laon,2.934,4.93,10.84
02037,Aulnois-sous-Laon,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,1366,5,2,3.Rural périurbain,49.6213,3.6111,I020370001,Complexe sportif,Aulnois-sous-Laon,CA du Pays de Laon,1.629,2.556,3.89
02080,Besny-et-Loizy,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,314,1,0,3.Rural périurbain,49.5914,3.5778,I020370001,Complexe sportif,Aulnois-sous-Laon,CA du Pays de Laon,3.103,5.146,7.96
02088,Bièvres,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,80,0,0,3.Rural périurbain,49.4923,3.7141,I024080034,Le dôme - Centre aquatique & patinoire,Laon,CA du Pays de Laon,9.436,16.763,18.28
02128,Bruyères-et-Montbérault,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,1419,14,0,3.Rural périurbain,49.5184,3.6698,I024080034,Le dôme - Centre aquatique & patinoire,Laon,CA du Pays de Laon,5.551,8.458,12.42
02132,Bucy-lès-Cerny,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,188,0,0,3.Rural périurbain,49.5799,3.493,I020370001,Complexe sportif,Aulnois-sous-Laon,CA du Pays de Laon,9.202,13.209,17.28
02150,Cerny-en-Laonnois,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,63,0,0,4.Rural non périurbain,49.4492,3.6803,I024080034,Le dôme - Centre aquatique & patinoire,Laon,CA du Pays de Laon,13.253,19.674,31.09
02151,Cerny-lès-Bucy,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,113,0,0,3.Rural périurbain,49.5791,3.5466,I020370001,Complexe sportif,Aulnois-sous-Laon,CA du Pays de Laon,5.735,7.564,9.68
02153,Cessières-Suzy,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,796,5,0,3.Rural périurbain,49.5575,3.4817,I020370001,Complexe sportif,Aulnois-sous-Laon,CA du Pays de Laon,10.983,15.4,18.89
02157,Chambry,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,831,4,0,2.Urbain intermédiaire,49.5985,3.6719,I024080034,Le dôme - Centre aquatique & patinoire,Laon,CA du Pays de Laon,3.791,4.591,5.54
02158,Chamouille,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,270,7,0,3.Rural périurbain,49.4723,3.671,I024080034,Le dôme - Centre aquatique & patinoire,Laon,CA du Pays de Laon,10.615,14.468,19.23
02191,Chivy-lès-Étouvelles,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,488,2,0,3.Rural périurbain,49.5334,3.5838,I024080034,Le dôme - Centre aquatique & patinoire,Laon,CA du Pays de Laon,6.172,8.717,10.33
02177,Chérêt,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,146,1,0,3.Rural périurbain,49.5147,3.6878,I024080034,Le dôme - Centre aquatique & patinoire,Laon,CA du Pays de Laon,6.36,9.721,14.18
02196,Clacy-et-Thierret,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,294,2,0,3.Rural périurbain,49.5546,3.5651,I024080034,Le dôme - Centre aquatique & patinoire,Laon,CA du Pays de Laon,6.413,10.295,12.59
02205,Colligis-Crandelain,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,212,2,0,3.Rural périurbain,49.4696,3.628,I024080034,Le dôme - Centre aquatique & patinoire,Laon,CA du Pays de Laon,10.963,17.109,22.92
02238,Crépy,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,1807,2,0,3.Rural périurbain,49.6089,3.5088,I020370001,Complexe sportif,Aulnois-sous-Laon,CA du Pays de Laon,7.567,8.769,12.84
02282,Eppes,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,438,2,0,3.Rural périurbain,49.5509,3.7397,I024080034,Le dôme - Centre aquatique & patinoire,Laon,CA du Pays de Laon,6.576,7.304,9.2
02309,Festieux,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,707,2,0,3.Rural périurbain,49.5255,3.7609,I024080034,Le dôme - Centre aquatique & patinoire,Laon,CA du Pays de Laon,9.112,10.507,19.17
02407,Laniscourt,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,213,5,0,3.Rural périurbain,49.5461,3.5336,I020370001,Complexe sportif,Aulnois-sous-Laon,CA du Pays de Laon,8.882,12.711,19.09
